name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Jon Moncayola,€12.00m,Central Midfield,"May 13, 1998 (24)",Spain,"1,82m",right,"Jul 1, 2019","Jun 30, 2031",1753.0,27,18,37.0,26.0,18.0,11.0,8.0,4.0,11.0,24.0,2.0,44.0,34.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,24.0,10.0,2.0,1.0,0.0,0.0,132.0,16.0,12.0,308.0,347.0,356.0,412.0,116.0,197.0,0.0,0.9,14.0,114.0,13.0,5.0,114.0,42.0,278.0,641.0,262.0,10.0,5.0,2.0,2.0,619.0,2617.0,1384.0,22.0,19.0,1.0,22.0,7.0,0.0,32.0,7.0,0.0,24.5,0.0,0.0,0.0,1.3
Darko Brasanac,€2.00m,Central Midfield,"Feb 12, 1992 (31)",Serbia,"1,78m",right,"Jul 22, 2019","Jun 30, 2023",1004.0,24,8,27.0,19.0,11.0,10.0,6.0,2.0,12.0,9.0,0.0,21.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,14.0,3.0,0.0,1.0,0.0,46.0,15.0,15.0,158.0,175.0,113.0,137.0,11.0,19.0,1.0,0.6,7.0,38.0,7.0,2.0,48.0,12.0,76.0,238.0,162.0,27.0,9.0,4.0,2.0,233.0,1209.0,647.0,17.0,13.0,0.0,18.0,10.0,1.0,10.0,4.0,0.1,12.3,0.0,0.0,0.0,1.1
Pablo Ibáñez,€1.00m,Central Midfield,"Sep 20, 1998 (24)",Spain,"1,79m",right,"Jul 1, 2022","Jun 30, 2024",519.0,14,6,15.0,4.0,4.0,8.0,3.0,1.0,7.0,13.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,3.0,0.0,0.0,0.0,26.0,16.0,22.0,68.0,78.0,54.0,71.0,14.0,26.0,1.0,0.2,7.0,21.0,2.0,0.0,34.0,16.0,59.0,149.0,60.0,13.0,7.0,5.0,1.0,141.0,749.0,360.0,7.0,2.0,2.0,9.0,8.0,0.0,8.0,4.0,0.0,22.1,0.0,0.0,0.0,0.6
Aimar Oroz,€6.00m,Attacking Midfield,"Nov 27, 2001 (21)",Spain,"1,77m",right,"Jul 1, 2022","Jun 30, 2026",1227.0,21,14,14.0,7.0,4.0,5.0,5.0,1.0,14.0,5.0,0.0,42.0,32.0,0.0,1.0,3.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,26.0,38.0,2.0,0.0,0.0,0.0,58.0,13.0,27.0,231.0,267.0,108.0,137.0,19.0,30.0,1.0,0.9,13.0,26.0,14.0,0.0,48.0,4.0,64.0,287.0,273.0,33.0,36.0,17.0,14.0,383.0,1782.0,703.0,16.0,17.0,4.0,28.0,31.0,3.0,16.0,5.0,0.13,16.1,0.0,1.0,1.0,2.9
Moi Gómez,€10.00m,Left Winger,"Jun 23, 1994 (28)",Spain,"1,76m",right,"Jul 28, 2022","Jun 30, 2027",2135.0,27,25,22.0,15.0,6.0,14.0,2.0,3.0,8.0,4.0,1.0,84.0,59.0,20.0,1.0,3.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,22.0,1.0,0.0,0.0,0.0,148.0,6.0,23.0,501.0,538.0,446.0,503.0,162.0,248.0,2.0,4.5,46.0,146.0,32.0,11.0,158.0,19.0,201.0,890.0,422.0,18.0,36.0,24.0,10.0,998.0,5599.0,2394.0,32.0,40.0,7.0,27.0,17.0,1.0,14.0,6.0,0.07,22.6,0.0,0.0,0.0,1.1
Rubén García,€6.00m,Left Winger,"Jul 14, 1993 (29)",Spain,"1,71m",left,"Jul 1, 2019","Jun 30, 2024",813.0,21,7,13.0,5.0,8.0,4.0,1.0,1.0,8.0,9.0,0.0,41.0,20.0,16.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,55.0,9.0,26.0,181.0,203.0,78.0,109.0,42.0,82.0,2.0,1.5,17.0,17.0,8.0,1.0,33.0,10.0,60.0,214.0,262.0,21.0,14.0,6.0,7.0,290.0,1375.0,536.0,16.0,12.0,3.0,16.0,8.0,1.0,17.0,3.0,0.06,18.2,1.0,0.0,0.0,1.7
Kike Barja,€3.00m,Right Winger,"Apr 1, 1997 (26)",Spain,"1,79m",right,"Jan 1, 2018","Jun 30, 2026",729.0,17,8,6.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,29.0,23.0,3.0,2.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,11.0,5.0,0.0,0.0,0.0,41.0,6.0,3.0,100.0,123.0,52.0,93.0,20.0,44.0,2.0,2.1,17.0,7.0,19.0,15.0,22.0,1.0,41.0,120.0,227.0,23.0,43.0,15.0,23.0,277.0,1923.0,913.0,40.0,19.0,8.0,21.0,14.0,1.0,6.0,3.0,0.17,15.9,0.0,0.0,0.0,0.3
Ante Budimir,€6.00m,Centre-Forward,"Jul 22, 1991 (31)",Croatia,"1,90m",left,"Jul 1, 2021","Jun 30, 2025",1220.0,22,15,12.0,5.0,0.0,8.0,4.0,0.0,2.0,13.0,0.0,22.0,17.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,33.0,18.0,7.0,1.0,0.0,0.0,28.0,66.0,73.0,80.0,116.0,31.0,59.0,0.0,5.0,0.0,0.5,8.0,5.0,2.0,0.0,13.0,13.0,23.0,162.0,195.0,76.0,17.0,6.0,8.0,170.0,788.0,279.0,14.0,13.0,7.0,48.0,22.0,2.0,35.0,11.0,0.06,11.7,0.0,0.0,0.0,3.7
Marc-André ter Stegen,€40.00m,Goalkeeper,"Apr 30, 1992 (30)",Germany,"1,87m",right,"Jul 1, 2014","Jun 30, 2025",2430.0,27,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,4.0,1.0,173.0,176.0,442.0,449.0,263.0,413.0,0.0,0.0,2.0,9.0,0.0,0.0,3.0,807.0,1065.0,12.0,0.0,0.0,0.0,0.0,0.0,695.0,3366.0,2344.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Iñaki Peña,€4.00m,Goalkeeper,"Mar 2, 1999 (24)",Spain,"1,84m",right,"Jan 30, 2022","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnau Tenas,€2.00m,Goalkeeper,"May 30, 2001 (21)",Spain,"1,85m",right,-,"Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Araújo,€70.00m,Centre-Back,"Mar 7, 1999 (24)",Uruguay,"1,88m",right,"Oct 5, 2020","Jun 30, 2026",1198.0,15,14,20.0,13.0,10.0,9.0,1.0,4.0,9.0,29.0,0.0,11.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,11.0,8.0,1.0,0.0,0.0,1.0,53.0,28.0,14.0,244.0,262.0,366.0,396.0,78.0,116.0,2.0,0.5,3.0,60.0,1.0,0.0,47.0,66.0,308.0,545.0,44.0,20.0,6.0,6.0,0.0,581.0,3635.0,2504.0,22.0,7.0,1.0,3.0,4.0,0.0,10.0,0.0,0.0,11.6,0.0,0.0,0.0,1.3
Jules Koundé,€60.00m,Centre-Back,"Nov 12, 1998 (24)",France,"1,80m",right,"Jul 28, 2022","Jun 30, 2027",1571.0,19,18,23.0,16.0,11.0,10.0,2.0,9.0,16.0,41.0,2.0,25.0,24.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,8.0,1.0,0.0,0.0,1.0,100.0,26.0,13.0,499.0,544.0,523.0,566.0,94.0,130.0,2.0,1.4,7.0,123.0,8.0,2.0,104.0,89.0,483.0,773.0,193.0,24.0,18.0,10.0,6.0,931.0,4617.0,2802.0,31.0,30.0,3.0,19.0,11.0,0.0,8.0,0.0,0.0,13.3,0.0,0.0,0.0,0.7
Andreas Christensen,€30.00m,Centre-Back,"Apr 10, 1996 (26)",Denmark,"1,87m",right,"Jul 4, 2022","Jun 30, 2026",1263.0,16,15,15.0,10.0,6.0,9.0,0.0,9.0,14.0,41.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,74.0,31.0,13.0,390.0,416.0,552.0,563.0,82.0,106.0,1.0,0.7,5.0,72.0,3.0,0.0,72.0,98.0,478.0,702.0,37.0,9.0,2.0,0.0,2.0,847.0,4312.0,2517.0,16.0,13.0,0.0,9.0,1.0,0.0,6.0,3.0,0.0,14.0,0.0,0.0,0.0,0.4
Eric García,€12.00m,Centre-Back,"Jan 9, 2001 (22)",Spain,"1,82m",right,"Jul 1, 2021","Jun 30, 2026",999.0,15,12,17.0,11.0,11.0,4.0,2.0,9.0,16.0,30.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,4.0,0.0,0.0,1.0,0.0,61.0,17.0,9.0,287.0,304.0,417.0,437.0,95.0,124.0,0.0,0.2,0.0,80.0,2.0,0.0,68.0,80.0,425.0,536.0,32.0,4.0,4.0,2.0,2.0,654.0,3232.0,1852.0,17.0,15.0,0.0,6.0,0.0,1.0,4.0,1.0,0.25,7.3,0.0,0.0,0.0,1.4
Alejandro Balde,€30.00m,Left-Back,"Oct 18, 2003 (19)",Spain,"1,75m",left,"Jul 1, 2022","Jun 30, 2024",1660.0,23,20,28.0,19.0,17.0,8.0,3.0,2.0,9.0,14.0,1.0,41.0,34.0,0.0,5.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,17.0,2.0,0.0,0.0,0.0,104.0,9.0,12.0,619.0,657.0,353.0,387.0,57.0,83.0,5.0,3.5,18.0,56.0,12.0,7.0,53.0,31.0,306.0,622.0,444.0,48.0,59.0,33.0,21.0,872.0,4843.0,2705.0,60.0,48.0,22.0,28.0,12.0,0.0,7.0,2.0,0.0,21.3,0.0,0.0,0.0,0.4
Marcos Alonso,€7.00m,Left-Back,"Dec 28, 1990 (32)",Spain,"1,89m",left,"Sep 1, 2022","Jun 30, 2024",772.0,16,7,10.0,7.0,6.0,4.0,0.0,9.0,10.0,24.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,46.0,16.0,9.0,234.0,249.0,318.0,338.0,61.0,79.0,0.0,0.7,4.0,46.0,6.0,3.0,55.0,69.0,292.0,424.0,53.0,6.0,1.0,1.0,0.0,515.0,3094.0,1818.0,18.0,8.0,0.0,6.0,1.0,1.0,4.0,2.0,0.25,11.8,0.0,0.0,0.0,0.8
Jordi Alba,€5.00m,Left-Back,"Mar 21, 1989 (34)",Spain,"1,70m",left,"Jul 1, 2012","Jun 30, 2024",1089.0,17,11,20.0,14.0,10.0,10.0,0.0,4.0,10.0,19.0,0.0,47.0,42.0,3.0,1.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,3.0,9.0,0.0,0.0,0.0,87.0,7.0,15.0,519.0,566.0,346.0,399.0,67.0,107.0,3.0,5.2,28.0,103.0,36.0,13.0,113.0,28.0,230.0,630.0,363.0,24.0,8.0,4.0,4.0,734.0,3018.0,1616.0,31.0,23.0,4.0,5.0,6.0,1.0,10.0,2.0,0.1,24.1,0.0,0.0,0.0,0.6
Sergi Roberto,€6.00m,Right-Back,"Feb 7, 1992 (31)",Spain,"1,78m",right,"Jul 1, 2013","Jun 30, 2024",1037.0,18,11,19.0,13.0,11.0,5.0,3.0,6.0,9.0,14.0,0.0,21.0,17.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,10.0,1.0,0.0,0.0,0.0,53.0,4.0,11.0,397.0,412.0,217.0,245.0,43.0,56.0,1.0,1.1,8.0,64.0,10.0,6.0,75.0,27.0,152.0,455.0,228.0,22.0,13.0,5.0,4.0,526.0,2298.0,1404.0,36.0,25.0,6.0,5.0,3.0,4.0,13.0,6.0,0.31,15.1,0.0,0.0,0.0,1.9
Sergio Busquets,€5.00m,Defensive Midfield,"Jul 16, 1988 (34)",Spain,"1,89m",right,"Jul 1, 2008","Jun 30, 2023",1647.0,22,20,46.0,22.0,20.0,21.0,5.0,6.0,17.0,27.0,2.0,42.0,40.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,23.0,35.0,0.0,0.0,0.0,0.0,135.0,43.0,40.0,526.0,576.0,496.0,548.0,123.0,146.0,3.0,2.5,15.0,144.0,17.0,2.0,155.0,48.0,298.0,992.0,207.0,11.0,13.0,9.0,2.0,830.0,3261.0,1545.0,11.0,21.0,0.0,15.0,10.0,0.0,6.0,1.0,0.0,23.4,0.0,0.0,0.0,0.3
Pedri,€100.00m,Central Midfield,"Nov 25, 2002 (20)",Spain,"1,74m",right,"Sep 2, 2019","Jun 30, 2026",1629.0,21,18,36.0,20.0,13.0,16.0,7.0,0.0,11.0,7.0,1.0,71.0,60.0,6.0,0.0,2.0,2.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,36.0,3.0,0.0,0.0,0.0,114.0,1.0,2.0,479.0,524.0,384.0,434.0,140.0,168.0,0.0,3.8,34.0,125.0,22.0,1.0,147.0,11.0,133.0,771.0,454.0,44.0,47.0,29.0,16.0,955.0,5465.0,2741.0,50.0,69.0,11.0,29.0,23.0,6.0,17.0,9.0,0.35,16.3,0.0,0.0,0.0,3.7
Gavi,€90.00m,Central Midfield,"Aug 5, 2004 (18)",Spain,"1,73m",right,"Jul 1, 2021","Jun 30, 2026",1783.0,26,21,37.0,23.0,5.0,24.0,8.0,4.0,17.0,19.0,0.0,59.0,48.0,0.0,3.0,2.0,3.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,60.0,46.0,8.0,0.0,0.0,0.0,86.0,31.0,20.0,462.0,502.0,213.0,252.0,42.0,58.0,3.0,3.3,33.0,71.0,34.0,3.0,97.0,22.0,110.0,581.0,423.0,53.0,53.0,24.0,19.0,712.0,3746.0,1750.0,34.0,44.0,6.0,48.0,20.0,1.0,18.0,4.0,0.06,16.4,0.0,0.0,0.0,2.1
Frenkie de Jong,€60.00m,Central Midfield,"May 12, 1997 (25)",Netherlands,"1,81m",right,"Jul 1, 2019","Jun 30, 2026",1781.0,24,20,32.0,18.0,10.0,15.0,7.0,0.0,29.0,17.0,1.0,73.0,59.0,5.0,4.0,2.0,1.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,24.0,1.0,0.0,0.0,0.0,130.0,18.0,10.0,718.0,764.0,495.0,538.0,90.0,114.0,1.0,3.8,30.0,152.0,35.0,4.0,165.0,28.0,270.0,1003.0,387.0,33.0,44.0,27.0,14.0,1133.0,7050.0,4090.0,60.0,60.0,6.0,19.0,19.0,2.0,15.0,9.0,0.13,18.1,0.0,0.0,0.0,1.8
Franck Kessié,€28.00m,Central Midfield,"Dec 19, 1996 (26)",Cote d'Ivoire,"1,83m",right,"Jul 4, 2022","Jun 30, 2026",625.0,19,4,9.0,5.0,4.0,3.0,2.0,2.0,8.0,8.0,1.0,13.0,9.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,12.0,2.0,0.0,0.0,0.0,38.0,3.0,4.0,129.0,143.0,73.0,87.0,11.0,14.0,1.0,0.6,6.0,13.0,3.0,0.0,21.0,18.0,74.0,191.0,81.0,19.0,14.0,6.0,5.0,225.0,1140.0,439.0,11.0,8.0,1.0,17.0,8.0,1.0,10.0,2.0,0.1,14.9,0.0,0.0,0.0,1.2
Pablo Torre,€3.00m,Attacking Midfield,"Apr 3, 2003 (20)",Spain,"1,73m",right,"Jul 1, 2022","Jun 30, 2026",42.0,3,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,17.0,4.0,4.0,0.0,3.0,0.0,0.1,0.0,2.0,1.0,0.0,3.0,2.0,6.0,11.0,11.0,0.0,0.0,0.0,0.0,16.0,71.0,30.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ansu Fati,€35.00m,Left Winger,"Oct 31, 2002 (20)",Spain,"1,78m",right,"Sep 23, 2020","Jun 30, 2027",1015.0,25,10,13.0,8.0,6.0,3.0,4.0,0.0,3.0,5.0,0.0,33.0,20.0,0.0,7.0,5.0,0.0,1.0,7.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,13.0,11.0,8.0,0.0,0.0,0.0,47.0,5.0,11.0,257.0,285.0,77.0,91.0,11.0,14.0,3.0,1.0,9.0,16.0,8.0,0.0,28.0,9.0,46.0,212.0,319.0,86.0,33.0,17.0,13.0,411.0,2093.0,942.0,29.0,19.0,18.0,31.0,28.0,4.0,46.0,12.0,0.09,14.4,2.0,0.0,0.0,6.3
