Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Park Ji-soo,kr KOR,DF,28-279,5.0,0,1,1,100.0,0.2,0.2,0.0,0.0,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Anderson,br BRA,"FW,MF",24-246,4.2,0,9,3,33.3,2.15,0.72,0.0,0.0,20.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Nonoca,br BRA,MF,24-304,3.9,0,5,1,20.0,1.3,0.26,0.0,0.0,19.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Maurício,br BRA,"MF,DF",34-149,4.8,2,5,2,40.0,1.04,0.42,0.4,1.0,23.6,1,0,0,0.3,0.3,0.06,1.7,1.7,Matches
Samuel Portugal,br BRA,GK,28-355,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Willyan,br BRA,"DF,MF",28-051,4.0,0,4,2,50.0,1.0,0.5,0.0,0.0,14.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Yony González,co COL,"FW,MF",28-251,2.9,0,4,1,25.0,1.37,0.34,0.0,0.0,17.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Gonçalo Costa,pt POR,"FW,DF",23-029,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adewele Sapara,ng NGA,"FW,MF",28-051,1.3,0,1,0,0.0,0.77,0.0,0.0,,9.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Wagner,br BRA,DF,23-239,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Matos,pt POR,"FW,MF",22-359,2.1,1,8,1,12.5,3.81,0.48,0.13,1.0,17.6,0,0,1,1.9,1.1,0.14,-0.9,-0.1,Matches
Bruno Reis,pt POR,MF,23-242,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sérgio Conceição,pt POR,MF,26-127,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
David Pastor,br BRA,MF,23-027,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wilinton Aponzá,co COL,MF,22-355,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.2,25.0,18,306,90,29.4,12.24,3.6,0.05,0.17,17.2,7,3,7,31.7,26.2,0.09,-13.7,-11.2,
Opponent Total,,,26.9,25.0,32,378,138,36.5,15.12,5.52,0.08,0.22,18.6,16,2,4,38.3,35.1,0.1,-6.3,-5.1,
