name,price,position,dob,nationality,height,foot,join_date,contract_expiration
Stephane Singo,€14.00m,Right-Back,"Dec 25, 2000 (22)",Cote d'Ivoire,"1,90m",right,"Jul 1, 2019","Jun 30, 2024"
Valentino Lazaro,€6.50m,Right-Back,"Mar 24, 1996 (26)",Austria,"1,80m",right,"Aug 1, 2022","Jun 30, 2023"
Mërgim Vojvoda,€5.00m,Right-Back,"Feb 1, 1995 (28)",Kosovo,"1,87m",right,"Sep 1, 2020","Jun 30, 2024"
Ola Aina,€3.50m,Right-Back,"Oct 8, 1996 (26)",Nigeria,"1,84m",right,"Jul 1, 2019","Jun 30, 2023"
Brian Bayeye,€700k,Right-Back,"Jun 30, 2000 (22)",France,"1,82m",right,"Jul 4, 2022","Jun 30, 2026"
Samuele Ricci,€12.00m,Defensive Midfield,"Aug 21, 2001 (21)",Italy,"1,80m",right,"Jul 1, 2022",-
Ivan Ilić,€13.00m,Central Midfield,"Mar 17, 2001 (22)",Serbia,"1,85m",left,"Jan 30, 2023","Jun 30, 2023"
Karol Linetty,€3.50m,Central Midfield,"Feb 2, 1995 (28)",Poland,"1,76m",right,"Sep 1, 2020","Jun 30, 2024"
Ronaldo Vieira,€3.00m,Central Midfield,"Jul 19, 1998 (24)",England,"1,78m",right,"Jan 31, 2023","Jun 30, 2023"
Gvidas Gineitis,€500k,Central Midfield,"Apr 15, 2004 (18)",Lithuania,"1,87m",left,"Jan 2, 2023","Jun 30, 2026"
Michel Adopo,€400k,Central Midfield,"Jul 19, 2000 (22)",France,"1,87m",right,"Jan 25, 2020","Jun 30, 2023"
Nikola Vlasic,€20.00m,Attacking Midfield,"Oct 4, 1997 (25)",Croatia,"1,78m",right,"Aug 11, 2022","Jun 30, 2023"
Aleksey Miranchuk,€10.00m,Attacking Midfield,"Oct 17, 1995 (27)",Russia,"1,82m",left,"Aug 11, 2022","Jun 30, 2023"
Nemanja Radonjić,€4.00m,Left Winger,"Feb 15, 1996 (27)",Serbia,"1,85m",both,"Jul 7, 2022","Jun 30, 2023"
Yann Karamoh,€3.00m,Left Winger,"Jul 8, 1998 (24)",Cote d'Ivoire,"1,85m",right,"Sep 1, 2022","Jun 30, 2023"
Demba Seck,€3.00m,Right Winger,"Feb 10, 2001 (22)",Senegal,"1,90m",left,"Jan 31, 2022","Jun 30, 2026"
Antonio Sanabria,€7.00m,Centre-Forward,"Mar 4, 1996 (27)",Paraguay,"1,81m",right,"Jan 31, 2021","Jun 30, 2025"
Pietro Pellegri,€5.00m,Centre-Forward,"Mar 17, 2001 (22)",Italy,"1,88m",right,"Jul 1, 2022","Jun 30, 2025"
Lorenzo Montipò,€4.00m,Goalkeeper,"Feb 20, 1996 (27)",Italy,"1,91m",right,"Jul 1, 2022","Jun 30, 2025"
Simone Perilli,€200k,Goalkeeper,"Jan 7, 1995 (28)",Italy,"1,95m",right,"Aug 3, 2022","Jun 30, 2024"
Alessandro Berardi,€50k,Goalkeeper,"Jan 16, 1991 (32)",Italy,"1,85m",right,"Dec 14, 2018","Jun 30, 2025"
Pawel Dawidowicz,€3.50m,Centre-Back,"May 20, 1995 (27)",Poland,"1,89m",both,"Jul 1, 2019","Jun 30, 2025"
Isak Hien,€3.00m,Centre-Back,"Jan 13, 1999 (24)",Sweden,"1,91m",right,"Aug 27, 2022","Jun 30, 2026"
Federico Ceccherini,€3.00m,Centre-Back,"May 11, 1992 (30)",Italy,"1,87m",right,"Jul 1, 2021","Jun 30, 2024"
Diego Coppola,€3.00m,Centre-Back,"Dec 28, 2003 (19)",Italy,"1,92m",right,"Jan 1, 2022","Jun 30, 2027"
Giangiacomo Magnani,€2.80m,Centre-Back,"Oct 4, 1995 (27)",Italy,"1,91m",right,"Jul 1, 2021","Jun 30, 2025"
Juan Cabal,€2.50m,Centre-Back,"Jan 8, 2001 (22)",Colombia,"1,86m",left,"Aug 20, 2022","Jun 30, 2027"
Josh Doig,€6.00m,Left-Back,"May 18, 2002 (20)",Scotland,"1,89m",left,"Jul 13, 2022","Jun 30, 2026"
Davide Faraoni,€3.50m,Right-Back,"Oct 25, 1991 (31)",Italy,"1,80m",right,"Jul 1, 2019","Jun 30, 2025"
Fabio Depaoli,€3.00m,Right-Back,"Apr 24, 1997 (25)",Italy,"1,82m",right,"Sep 1, 2022","Jun 30, 2023"
Deyovaisio Zeefuik,€1.50m,Right-Back,"Mar 11, 1998 (25)",Netherlands,"1,77m",right,"Jan 16, 2023","Jun 30, 2023"
Adrien Tamèze,€8.00m,Defensive Midfield,"Feb 4, 1994 (29)",Cameroon,"1,80m",right,"Sep 3, 2020","Jun 30, 2024"
Oliver Abildgaard,€5.00m,Defensive Midfield,"Jun 10, 1996 (26)",Denmark,"1,92m",left,"Jan 31, 2023","Jun 30, 2023"
Ibrahim Sulemana,€800k,Defensive Midfield,"May 22, 2003 (19)",Ghana,"1,80m",right,"Jul 1, 2022",-
Miguel Veloso,€700k,Defensive Midfield,"May 11, 1986 (36)",Portugal,"1,80m",left,"Jul 20, 2019","Jun 30, 2023"
Filippo Terracciano,€1.00m,Central Midfield,"Feb 8, 2003 (20)",Italy,"1,81m",right,"Jul 1, 2022","Jun 30, 2026"
Darko Lazović,€2.50m,Left Midfield,"Sep 15, 1990 (32)",Serbia,"1,81m",right,"Aug 6, 2019","Jun 30, 2024"
Simone Verdi,€4.50m,Attacking Midfield,"Jul 12, 1992 (30)",Italy,"1,74m",both,"Sep 1, 2022","Jun 30, 2023"
Ondrej Duda,€4.00m,Attacking Midfield,"Dec 5, 1994 (28)",Slovakia,"1,81m",right,"Jan 29, 2023","Jun 30, 2023"
Ajdin Hrustic,€1.80m,Attacking Midfield,"Jul 5, 1996 (26)",Australia,"1,80m",left,"Sep 1, 2022","Jun 30, 2026"
Yayah Kallon,€1.50m,Right Winger,"Jun 30, 2001 (21)",Sierra Leone,"1,75m",left,"Aug 26, 2022","Jun 30, 2023"
Cyril Ngonge,€1.30m,Right Winger,"May 26, 2000 (22)",Belgium,"1,79m",left,"Jan 19, 2023","Jun 30, 2023"
Thomas Henry,€4.50m,Centre-Forward,"Sep 20, 1994 (28)",France,"1,91m",right,"Jul 16, 2022","Jun 30, 2026"
Kevin Lasagna,€2.50m,Centre-Forward,"Aug 10, 1992 (30)",Italy,"1,81m",left,"Jul 1, 2021","Jun 30, 2025"
Adolfo Gaich,€1.80m,Centre-Forward,"Feb 26, 1999 (24)",Argentina,"1,90m",right,"Jan 30, 2023","Jun 30, 2023"
Milan Djuric,€1.00m,Centre-Forward,"May 22, 1990 (32)",Bosnia-Herzegovina,"1,99m",right,"Jul 1, 2022","Jun 30, 2025"
Jayden Braaf,€1.00m,Centre-Forward,"Aug 31, 2002 (20)",Netherlands,"1,80m",right,"Jan 16, 2023","Jun 30, 2023"
Wojciech Szczesny,€13.00m,Goalkeeper,"Apr 18, 1990 (32)",Poland,"1,96m",right,"Jul 19, 2017","Jun 30, 2024"
Mattia Perin,€4.00m,Goalkeeper,"Nov 10, 1992 (30)",Italy,"1,88m",right,"Jul 1, 2018","Jun 30, 2025"
Carlo Pinsoglio,€300k,Goalkeeper,"Mar 16, 1990 (33)",Italy,"1,94m",left,"Jul 1, 2014","Jun 30, 2023"
Bremer,€40.00m,Centre-Back,"Mar 18, 1997 (26)",Brazil,"1,88m",right,"Jul 20, 2022","Jun 30, 2027"
Federico Gatti,€5.00m,Centre-Back,"Jun 24, 1998 (24)",Italy,"1,90m",right,"Jan 31, 2022","Jun 30, 2027"
Leonardo Bonucci,€4.00m,Centre-Back,"May 1, 1987 (35)",Italy,"1,90m",right,"Aug 2, 2018","Jun 30, 2024"
Daniele Rugani,€2.50m,Centre-Back,"Jul 29, 1994 (28)",Italy,"1,90m",right,"Feb 1, 2015","Jun 30, 2024"
Alex Sandro,€4.50m,Left-Back,"Jan 26, 1991 (32)",Brazil,"1,81m",left,"Aug 20, 2015","Jun 30, 2023"
Danilo,€12.00m,Right-Back,"Jul 15, 1991 (31)",Brazil,"1,84m",right,"Aug 7, 2019","Jun 30, 2025"
Mattia De Sciglio,€4.50m,Right-Back,"Oct 20, 1992 (30)",Italy,"1,83m",right,"Jul 20, 2017","Jun 30, 2025"
Manuel Locatelli,€30.00m,Defensive Midfield,"Jan 8, 1998 (25)",Italy,"1,85m",right,"Aug 18, 2021","Jun 30, 2023"
Leandro Paredes,€15.00m,Defensive Midfield,"Jun 29, 1994 (28)",Argentina,"1,80m",right,"Aug 31, 2022","Jun 30, 2023"
Enzo Barrenechea,€600k,Defensive Midfield,"May 22, 2001 (21)",Argentina,"1,86m",right,"Feb 10, 2023","Jun 30, 2026"
Paul Pogba,€35.00m,Central Midfield,"Mar 15, 1993 (30)",France,"1,91m",both,"Jul 11, 2022","Jun 30, 2026"
Adrien Rabiot,€25.00m,Central Midfield,"Apr 3, 1995 (27)",France,"1,88m",left,"Jul 1, 2019","Jun 30, 2023"
Fabio Miretti,€15.00m,Central Midfield,"Aug 3, 2003 (19)",Italy,"1,80m",right,"Jul 1, 2022","Jun 30, 2026"
Nicolò Fagioli,€8.00m,Central Midfield,"Feb 12, 2001 (22)",Italy,"1,78m",right,"Jan 1, 2021","Jun 30, 2026"
Juan Cuadrado,€5.00m,Right Midfield,"May 26, 1988 (34)",Colombia,"1,76m",right,"Jul 1, 2017","Jun 30, 2023"
Filip Kostić,€24.00m,Left Midfield,"Nov 1, 1992 (30)",Serbia,"1,84m",left,"Aug 12, 2022","Jun 30, 2026"
Mohamed Ihattaren,€3.00m,Attacking Midfield,"Feb 12, 2002 (21)",Netherlands,"1,83m",left,"Aug 30, 2021","Jun 30, 2025"
Federico Chiesa,€60.00m,Left Winger,"Oct 25, 1997 (25)",Italy,"1,75m",right,"Jul 1, 2022","Jun 30, 2025"
Samuel Iling Junior,€3.50m,Left Winger,"Oct 4, 2003 (19)",England,"1,82m",left,"Dec 19, 2022","Jun 30, 2025"
Ángel Di María,€10.00m,Right Winger,"Feb 14, 1988 (35)",Argentina,"1,80m",left,"Jul 8, 2022","Jun 30, 2023"
Matías Soulé,€4.00m,Right Winger,"Apr 15, 2003 (19)",Argentina,"1,82m",left,"Jul 1, 2022","Jun 30, 2026"
Dusan Vlahovic,€80.00m,Centre-Forward,"Jan 28, 2000 (23)",Serbia,"1,90m",left,"Jan 28, 2022","Jun 30, 2026"
Moise Kean,€20.00m,Centre-Forward,"Feb 28, 2000 (23)",Italy,"1,83m",right,"Aug 31, 2021","Jun 30, 2023"
Arkadiusz Milik,€10.00m,Centre-Forward,"Feb 28, 1994 (29)",Poland,"1,86m",left,"Aug 26, 2022","Jun 30, 2023"
Kaio Jorge,€5.00m,Centre-Forward,"Jan 24, 2002 (21)",Brazil,"1,82m",right,"Aug 17, 2021","Jun 30, 2026"
Juan Musso,€16.00m,Goalkeeper,"May 6, 1994 (28)",Argentina,"1,91m",right,"Jul 2, 2021","Jun 30, 2025"
Marco Sportiello,€1.50m,Goalkeeper,"May 10, 1992 (30)",Italy,"1,92m",right,"Jun 22, 2012","Jun 30, 2023"
Francesco Rossi,€100k,Goalkeeper,"Apr 27, 1991 (31)",Italy,"1,93m",right,"Aug 1, 2009","Jun 30, 2024"
Merih Demiral,€25.00m,Centre-Back,"Mar 5, 1998 (25)",Turkey,"1,90m",right,"Jul 1, 2022","Jun 30, 2026"
Giorgio Scalvini,€20.00m,Centre-Back,"Dec 11, 2003 (19)",Italy,"1,94m",right,"Jul 9, 2021","Jun 30, 2027"
Berat Djimsiti,€13.00m,Centre-Back,"Feb 19, 1993 (30)",Albania,"1,90m",right,"Jan 18, 2016","Jun 30, 2026"
Caleb Okoli,€10.00m,Centre-Back,"Jul 13, 2001 (21)",Italy,"1,91m",right,"Sep 1, 2020","Jun 30, 2026"
Rafael Tolói,€8.00m,Centre-Back,"Oct 10, 1990 (32)",Italy,"1,85m",right,"Aug 26, 2015","Jun 30, 2024"
José Luis Palomino,€3.50m,Centre-Back,"Jan 5, 1990 (33)",Argentina,"1,88m",left,"Jul 1, 2017","Jun 30, 2024"
Joakim Maehle,€14.00m,Left-Back,"May 20, 1997 (25)",Denmark,"1,85m",right,"Jan 4, 2021","Jun 30, 2025"
Matteo Ruggeri,€2.00m,Left-Back,"Jul 11, 2002 (20)",Italy,"1,87m",left,"Sep 1, 2020","Jun 30, 2026"
Hans Hateboer,€10.00m,Right-Back,"Jan 9, 1994 (29)",Netherlands,"1,85m",right,"Jan 31, 2017","Jun 30, 2024"
Brandon Soppy,€10.00m,Right-Back,"Feb 21, 2002 (21)",France,"1,81m",right,"Aug 19, 2022","Jun 30, 2026"
Davide Zappacosta,€7.00m,Right-Back,"Jun 11, 1992 (30)",Italy,"1,82m",right,"Aug 24, 2021","Jun 30, 2025"
Teun Koopmeiners,€30.00m,Defensive Midfield,"Feb 28, 1998 (25)",Netherlands,"1,83m",left,"Aug 30, 2021","Jun 30, 2025"
Marten de Roon,€12.00m,Defensive Midfield,"Mar 29, 1991 (31)",Netherlands,"1,85m",right,"Aug 10, 2017","Jun 30, 2024"
Éderson,€20.00m,Central Midfield,"Jul 7, 1999 (23)",Brazil,"1,83m",right,"Jul 6, 2022","Jun 30, 2026"
Simone Muratore,€300k,Central Midfield,"May 30, 1998 (24)",Italy,"1,86m",right,"Sep 1, 2020","Jun 30, 2023"
Mario Pasalic,€25.00m,Attacking Midfield,"Feb 9, 1995 (28)",Croatia,"1,88m",right,"Sep 1, 2020","Jun 30, 2025"
Jérémie Boga,€15.00m,Left Winger,"Jan 3, 1997 (26)",Cote d'Ivoire,"1,74m",right,"Jul 1, 2022","Jun 30, 2026"
Lukas Vorlicky,€100k,Left Winger,"Jan 18, 2002 (21)",Czech Republic,"1,86m",right,"Jan 1, 2023","Jun 30, 2025"
Ademola Lookman,€20.00m,Second Striker,"Oct 20, 1997 (25)",Nigeria,"1,74m",right,"Aug 4, 2022","Jun 30, 2026"
Duván Zapata,€18.00m,Centre-Forward,"Apr 1, 1991 (31)",Colombia,"1,89m",right,"Jan 17, 2020","Jun 30, 2024"
Rasmus Højlund,€15.00m,Centre-Forward,"Feb 4, 2003 (20)",Denmark,"1,91m",left,"Aug 27, 2022","Jun 30, 2027"
Luis Muriel,€12.00m,Centre-Forward,"Apr 16, 1991 (31)",Colombia,"1,79m",right,"Jul 1, 2019","Jun 30, 2024"
Luís Maximiano,€8.00m,Goalkeeper,"Jan 5, 1999 (24)",Portugal,"1,90m",both,"Jul 13, 2022","Jun 30, 2027"
Ivan Provedel,€7.00m,Goalkeeper,"Mar 17, 1994 (29)",Italy,"1,94m",right,"Aug 8, 2022","Jun 30, 2027"
Marius Adamonis,€150k,Goalkeeper,"May 13, 1997 (25)",Lithuania,"1,91m",right,"Jul 1, 2017","Jun 30, 2025"
Alessio Romagnoli,€18.00m,Centre-Back,"Jan 12, 1995 (28)",Italy,"1,85m",left,"Jul 12, 2022","Jun 30, 2027"
Nicolò Casale,€9.00m,Centre-Back,"Feb 14, 1998 (25)",Italy,"1,91m",right,"Jul 8, 2022","Jun 30, 2027"
Patric,€6.00m,Centre-Back,"Apr 17, 1993 (29)",Spain,"1,84m",right,"Jul 1, 2015","Jun 30, 2027"
Mario Gila,€3.00m,Centre-Back,"Aug 29, 2000 (22)",Spain,"1,85m",right,"Jul 12, 2022","Jun 30, 2027"
Luca Pellegrini,€9.00m,Left-Back,"Mar 7, 1999 (24)",Italy,"1,78m",left,"Jan 31, 2023","Jun 30, 2023"
Stefan Radu,€400k,Left-Back,"Oct 22, 1986 (36)",Romania,"1,83m",left,"Jul 1, 2008","Jun 30, 2023"
Manuel Lazzari,€15.00m,Right-Back,"Nov 29, 1993 (29)",Italy,"1,74m",right,"Jul 12, 2019","Jun 30, 2027"
Adam Marusic,€7.50m,Right-Back,"Oct 17, 1992 (30)",Montenegro,"1,85m",right,"Jul 1, 2017","Jun 30, 2025"
Elseid Hysaj,€4.00m,Right-Back,"Feb 2, 1994 (29)",Albania,"1,82m",right,"Jul 1, 2021","Jun 30, 2025"
Danilo Cataldi,€7.00m,Defensive Midfield,"Aug 6, 1994 (28)",Italy,"1,80m",right,"Jul 1, 2013","Jun 30, 2024"
Marco Bertini,€100k,Defensive Midfield,"Aug 7, 2002 (20)",Italy,"1,85m",right,"Jul 1, 2022","Jun 30, 2024"
Sergej Milinković-Savić,€60.00m,Central Midfield,"Feb 27, 1995 (28)",Serbia,"1,91m",right,"Aug 6, 2015","Jun 30, 2024"
Luis Alberto,€18.00m,Central Midfield,"Sep 28, 1992 (30)",Spain,"1,83m",right,"Aug 31, 2016","Jun 30, 2025"
Marcos Antônio,€8.00m,Central Midfield,"Jun 13, 2000 (22)",Brazil,"1,66m",right,"Jul 1, 2022","Jun 30, 2027"
Toma Basic,€7.00m,Central Midfield,"Nov 25, 1996 (26)",Croatia,"1,90m",left,"Aug 25, 2021","Jun 30, 2026"
Matías Vecino,€4.50m,Central Midfield,"Aug 24, 1991 (31)",Uruguay,"1,87m",right,"Aug 1, 2022","Jun 30, 2025"
Mohamed Fares,€3.50m,Left Midfield,"Feb 15, 1996 (27)",Algeria,"1,83m",left,"Oct 1, 2020","Jun 30, 2025"
Mattia Zaccagni,€22.00m,Left Winger,"Jun 16, 1995 (27)",Italy,"1,77m",right,"Jul 1, 2022","Jun 30, 2025"
Diego González,€750k,Left Winger,"Jan 7, 2003 (20)",Paraguay,"1,77m",right,"Jan 31, 2023","Jun 30, 2023"
Felipe Anderson,€15.00m,Right Winger,"Apr 15, 1993 (29)",Brazil,"1,75m",right,"Jul 16, 2021","Jun 30, 2024"
Matteo Cancellieri,€5.00m,Right Winger,"Feb 12, 2002 (21)",Italy,"1,80m",left,"Jul 1, 2022","Jun 30, 2023"
Pedro,€2.50m,Right Winger,"Jul 28, 1987 (35)",Spain,"1,67m",both,"Aug 19, 2021","Jun 30, 2023"
Luka Romero,€1.00m,Right Winger,"Nov 18, 2004 (18)",Argentina,"1,65m",left,"Jul 20, 2021","Jun 30, 2023"
Ciro Immobile,€23.00m,Centre-Forward,"Feb 20, 1990 (33)",Italy,"1,85m",right,"Jul 27, 2016","Jun 30, 2026"
Mike Maignan,€35.00m,Goalkeeper,"Jul 3, 1995 (27)",France,"1,91m",right,"Jul 1, 2021","Jun 30, 2026"
Ciprian Tatarusanu,€600k,Goalkeeper,"Feb 9, 1986 (37)",Romania,"1,98m",right,"Sep 11, 2020","Jun 30, 2023"
Devis Vásquez,€350k,Goalkeeper,"May 12, 1998 (24)",Colombia,"1,95m",right,"Jan 3, 2023","Jun 30, 2026"
Antonio Mirante,€300k,Goalkeeper,"Jul 8, 1983 (39)",Italy,"1,93m",right,"Oct 13, 2021","Jun 30, 2023"
Fikayo Tomori,€50.00m,Centre-Back,"Dec 19, 1997 (25)",England,"1,85m",right,"Jul 1, 2021","Jun 30, 2027"
Pierre Kalulu,€35.00m,Centre-Back,"Jun 5, 2000 (22)",France,"1,82m",right,"Sep 1, 2020","Jun 30, 2027"
Matteo Gabbia,€7.00m,Centre-Back,"Oct 21, 1999 (23)",Italy,"1,85m",right,"Jul 1, 2017","Jun 30, 2026"
Malick Thiaw,€6.00m,Centre-Back,"Aug 8, 2001 (21)",Germany,"1,94m",right,"Aug 29, 2022","Jun 30, 2027"
Simon Kjaer,€5.00m,Centre-Back,"Mar 26, 1989 (33)",Denmark,"1,91m",right,"Sep 1, 2020","Jun 30, 2024"
Theo Hernández,€60.00m,Left-Back,"Oct 6, 1997 (25)",France,"1,84m",left,"Jul 6, 2019","Jun 30, 2026"
Fodé Ballo-Touré,€3.50m,Left-Back,"Jan 3, 1997 (26)",Senegal,"1,82m",left,"Jul 18, 2021","Jun 30, 2025"
Davide Calabria,€25.00m,Right-Back,"Dec 6, 1996 (26)",Italy,"1,76m",right,"Jul 1, 2015","Jun 30, 2025"
Sergiño Dest,€16.00m,Right-Back,"Nov 3, 2000 (22)",United States,"1,71m",right,"Sep 1, 2022","Jun 30, 2023"
Alessandro Florenzi,€2.50m,Right-Back,"Mar 11, 1991 (32)",Italy,"1,73m",right,"Jul 1, 2022","Jun 30, 2025"
Sandro Tonali,€50.00m,Defensive Midfield,"May 8, 2000 (22)",Italy,"1,81m",right,"Jul 8, 2021","Jun 30, 2027"
Ismaël Bennacer,€40.00m,Defensive Midfield,"Dec 1, 1997 (25)",Algeria,"1,75m",left,"Aug 4, 2019","Jun 30, 2027"
Tiemoué Bakayoko,€4.00m,Defensive Midfield,"Aug 17, 1994 (28)",France,"1,89m",right,"Aug 30, 2021","Jun 30, 2023"
Tommaso Pobega,€18.00m,Central Midfield,"Jul 15, 1999 (23)",Italy,"1,88m",both,"Jul 1, 2018","Jun 30, 2027"
Aster Vranckx,€10.00m,Central Midfield,"Oct 4, 2002 (20)",Belgium,"1,83m",right,"Sep 1, 2022","Jun 30, 2023"
Rade Krunic,€9.00m,Central Midfield,"Oct 7, 1993 (29)",Bosnia-Herzegovina,"1,84m",right,"Jul 8, 2019","Jun 30, 2025"
Charles De Ketelaere,€30.00m,Attacking Midfield,"Mar 10, 2001 (22)",Belgium,"1,92m",left,"Aug 2, 2022","Jun 30, 2027"
Brahim Díaz,€20.00m,Attacking Midfield,"Aug 3, 1999 (23)",Spain,"1,71m",both,"Jul 19, 2021","Jun 30, 2023"
Yacine Adli,€9.00m,Attacking Midfield,"Jul 29, 2000 (22)",France,"1,86m",right,"Aug 30, 2021","Jun 30, 2026"
Rafael Leão,€85.00m,Left Winger,"Jun 10, 1999 (23)",Portugal,"1,88m",right,"Aug 1, 2019","Jun 30, 2024"
Ante Rebic,€13.00m,Left Winger,"Sep 21, 1993 (29)",Croatia,"1,85m",right,"Sep 12, 2020","Jun 30, 2025"
Alexis Saelemaekers,€15.00m,Right Winger,"Jun 27, 1999 (23)",Belgium,"1,80m",right,"Sep 1, 2020","Jun 30, 2026"
Junior Messias,€6.00m,Right Winger,"May 13, 1991 (31)",Brazil,"1,74m",left,"Jul 7, 2022","Jun 30, 2024"
Divock Origi,€10.00m,Centre-Forward,"Apr 18, 1995 (27)",Belgium,"1,89m",right,"Jul 5, 2022","Jun 30, 2026"
